19,85.1,41.7,6.5,9.7,25.8,8.1,3,5.4,12.1,13.4
15.8;68;35.4;5.7;8.5;22.1;6.6;2.6;4.4;9.5;11.1
15.9;69.1;36.3;5.7;8.7;22.5;6.8;2.6;4.6;9.7;11.2
16.2;71.8;36.4;6;8.8;22.9;7;2.6;4.6;9.9;11.5
16.5;73.3;37.6;6.1;9.1;23.4;7.2;2.7;4.7;10.2;11.7
17.5;74.3;38.7;6.3;9.3;24;7.6;2.8;4.8;10.7;11.9
17.8;78.7;40.1;6.5;9.6;25;7.7;2.9;5;10.8;12.5
18.3;78.4;41;6.7;10.1;25.9;8;2.9;5.2;11.1;12.8
18.2;80.3;42.1;6.8;10.1;25.6;8.1;3;5.2;11.2;12.9
18.4;81;41.9;6.8;10.2;26;8;3;5.3;11.2;13.1
18.4;81.5;42.1;6.7;10.1;26;7.9;3;5.2;11.1;13.2
18.6;82.5;42.5;7;10.2;26.9;8.2;3.1;5.4;11.5;13.2
19;84.6;42.9;7;10.4;26.8;8.1;3.1;5.3;11.3;13.4
19.4;83.1;43.3;6.9;10.3;26.4;8.1;3.1;5.4;11.5;13.2
18.2;79.5;40.8;6.6;10.2;25.9;7.9;3;5.3;11.1;12.7
18.1;78.3;41;6.5;9.7;25.7;7.8;2.9;5.1;11.1;12.6
17.2;77;39.5;6.4;9.7;24.8;7.7;2.9;4.9;10.7;12.5
17.3;74.4;38.5;6.3;9.4;24.6;7.4;2.8;4.9;10.6;12.2
16.8;74.6;38.1;6.1;9.3;23.7;7.3;2.8;4.8;10.4;11.9
17.1;73;38.2;6.1;9.2;23.6;7.1;2.7;4.7;10.3;11.7
17;73.6;38.5;6.1;9.1;23.9;7.3;2.7;4.7;10.5;12
17.2;76;39.4;6.3;9.6;24.6;7.6;2.8;5;10.7;12.2
17.9;77.3;40.9;6.6;9.9;25.2;7.7;2.9;5.1;10.8;12.5
18.4;80.5;42.1;6.7;10;26.3;8;2.9;5.2;11.2;12.9
18.9;80.7;41.3;6.7;10.1;25.9;8;3;5.2;11.1;13
18.3;79.1;40.9;6.6;9.9;25.4;7.8;2.9;5.2;11;12.8
17.8;76.6;40.2;6.5;9.8;25;7.6;2.8;5;10.8;12.4
17.5;76.1;39.6;6.4;9.4;24.7;7.4;2.8;5;10.6;12.5
17.4;75.5;39;6.2;9.5;24.3;7.5;2.8;4.9;10.6;12.1
17.7;75.9;39.9;6.5;9.6;24.9;7.6;2.9;5;10.7;12.4
18.5;79.8;42.3;6.9;10.2;26.5;8.2;3;5.2;11.3;13.2
18.4;79.7;41.6;6.8;10.1;25.6;8;3;5.3;11.3;12.7
17.9;77.7;40.2;6.6;9.9;25.1;7.7;2.9;5;10.9;12.5
17;73.8;38.7;6.2;9.3;23.8;7.4;2.8;4.8;10.2;11.9
16.5;71.3;37.1;6.1;9;23.3;7.1;2.7;4.7;10.1;11.7
16;70;36.3;5.9;9;22.6;7;2.6;4.5;9.6;11.4
15.6;69.2;36;5.8;8.7;21.9;6.9;2.5;4.5;9.6;11.1
15.3;65.4;33.9;5.5;8.3;21.3;6.5;2.5;4.3;9.2;10.5
14.6;64.1;33.4;5.4;8;20.7;6.4;2.4;4.2;9.1;10.4
14.3;63.6;32.3;5.3;7.9;20.3;6.2;2.4;4.1;8.8;10.1
14.6;61.8;32;5.2;7.9;20.2;6.1;2.3;4;8.7;10
14.2;62;32.7;5.4;7.7;20.5;6.3;2.3;4.1;8.8;10.1
14.3;62.8;32.5;5.3;7.9;20.4;6.3;2.4;4.1;8.9;10
14.5;63;32.8;5.4;7.9;20.7;6.3;2.4;4.2;8.9;10
15;63.5;33.2;5.5;8;20.7;6.4;2.4;4.2;8.9;10.1
15.4;65.3;33.7;5.5;8.2;21.3;6.5;2.4;4.3;8.9;10.4
15.6;65.9;34.4;5.6;8.3;22;6.6;2.5;4.4;9.4;10.7
15.5;68.5;36.2;5.8;8.7;22.5;6.9;2.6;4.5;9.6;11.1
16.4;69.7;37;6;9.1;23.2;7.2;2.7;4.6;9.9;11.7
16.7;72.4;38.3;6.2;9.3;24.4;7.2;2.7;4.9;10.2;11.7
17.2;74.1;38.3;6.2;9.2;24.3;7.4;2.8;4.8;10.4;11.8
17.6;74.8;38.9;6.2;9.6;24.5;7.6;2.8;4.9;10.6;12
17.6;75.4;39.9;6.6;9.8;24.7;7.6;2.8;4.9;10.9;12.5
18.1;75.6;39.9;6.5;9.8;25.4;7.9;2.9;5.1;10.9;12.3
17.8;76.5;40.2;6.6;9.8;25.4;7.7;2.9;5.1;11;12.5
17.2;74.4;38.2;6.3;9.3;24.3;7.4;2.8;4.7;10.2;11.8
16.7;72.3;37.5;6.1;9.1;22.9;7.3;2.7;4.7;10.3;11.6
16.3;69.5;36.6;5.9;8.9;22.9;7;2.7;4.6;10;11.4
16.1;68.4;35.8;5.9;8.6;22.2;7;2.6;4.5;9.8;11.2
15.8;68;35.4;5.6;8.5;22.1;6.7;2.5;4.4;9.6;11
15.9;66.5;34.9;5.8;8.5;21.9;6.8;2.5;4.4;9.5;10.7
15.7;66.6;35.1;5.8;8.6;22.5;6.8;2.5;4.5;9.8;11.1
16.4;68.3;35.9;5.9;8.8;22.7;6.9;2.6;4.6;9.8;11.4
16.8;72.5;37.8;6.2;9.2;23.9;7.2;2.7;4.7;10.3;11.5
17.6;75.9;40.3;6.3;9.6;24.8;7.6;2.9;4.9;10.7;12.2
18.1;78.3;41.2;6.5;9.7;25.4;7.7;2.9;5.1;10.8;12.6
18.3;78.2;40;6.6;9.8;25;7.7;2.9;5.1;10.8;12.4
17.7;75.8;38.8;6.4;9.6;25.3;7.6;2.9;5;10.8;12.3
17.5;74.3;38.3;6.5;9.5;24.8;7.6;2.8;4.9;10.6;12
17.2;73.8;38.3;6.3;9.4;24;7.5;2.8;4.9;10.5;11.8
17.7;75.6;39.5;6.3;9.4;24.4;7.5;2.9;4.9;10.6;12.1
18.5;78.4;41.3;6.7;10.2;25.8;8;2.9;5.2;11.4;12.8
18.2;78.6;40.7;6.6;10;25.9;7.7;3;5.1;10.9;12.7
